,id,name,GN,OS,PE,SV,n,Tax,RepID
4553,UniRef100_A0A4R6MC46/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Marinomonas balearica TaxID=491947,A0A4R6MC46_9GAMM
4554,UniRef100_A0A3Q9G8N1/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Colwellia sp. Arc7-635 TaxID=2497879,A0A3Q9G8N1_9GAMM
4555,UniRef100_UPI00048EE945/2-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Microvirgula aerodenitrificans TaxID=57480,UPI00048EE945
4556,UniRef100_A0A5D4XK14/3-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Luteimonas sp. XBU10 TaxID=1132694,A0A5D4XK14_9GAMM
4557,UniRef100_A0A447T1S6/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Legionella sainthelensi TaxID=28087,A0A447T1S6_9GAMM
4558,UniRef100_A0A6M4GR96/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Nitrosomonadales bacterium 0125_3 TaxID=2732067,A0A6M4GR96_9PROT
4559,UniRef100_A0A2G6JPP2/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Neptuniibacter caesariensis TaxID=207954,A0A2G6JPP2_NEPCE
4560,UniRef100_A0A1P8FED7/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium GR16-43 TaxID=1904640,A0A1P8FED7_9PROT
4561,UniRef100_A0A0Q8EVZ1/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pseudoxanthomonas sp. Root630 TaxID=1736574,A0A0Q8EVZ1_9GAMM
4562,UniRef100_A0A4R4EZ20/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Lysobacter sp. N42 TaxID=2545719,A0A4R4EZ20_9GAMM
4563,UniRef100_A0A522ZRM9/2-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Sinobacteraceae bacterium TaxID=1969813,A0A522ZRM9_9GAMM
4564,UniRef100_A0A1T4RUE1/1-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Lysobacter spongiicola DSM 21749 TaxID=1122188,A0A1T4RUE1_9GAMM
4565,UniRef100_A0A3A8GKA7/8-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Corallococcus TaxID=83461,A0A3A8GKA7_9DELT
4566,UniRef100_Q39JW3/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,9.0,Burkholderia TaxID=32008,LPXC_BURL3
4567,UniRef100_A0A3M1RUQ7/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A3M1RUQ7_9GAMM
4568,UniRef100_UPI0016835C3A/22-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unknown TaxID=N/A,UPI0016835C3A
4569,UniRef100_UPI001603827F/2-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Achromobacter sp. UMC46 TaxID=1862319,UPI001603827F
4570,UniRef100_UPI0010205198/1-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pusillimonas soli TaxID=659016,UPI0010205198
4571,UniRef100_UPI0011239022/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Candidatus Methylopumilus rimovensis TaxID=2588535,UPI0011239022
4572,UniRef100_A0A1N7B6V8/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Aeromonas sp. RU39B TaxID=1907416,A0A1N7B6V8_9GAMM
4573,UniRef100_A0A2G6DIE9/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Proteobacteria bacterium TaxID=1977087,A0A2G6DIE9_9PROT
4574,UniRef100_A0A1X0WKJ0/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rouxiella badensis TaxID=1646377,A0A1X0WKJ0_9GAMM
4575,UniRef100_UPI0012DB391C/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halieaceae bacterium TaxID=2026743,UPI0012DB391C
4576,UniRef100_A0A0R2T3K6/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Gammaproteobacteria TaxID=1236,A0A0R2T3K6_9GAMM
4577,UniRef100_B4E5Y5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,10.0,Burkholderia TaxID=32008,LPXC_BURCJ
4578,UniRef100_UPI00105211A1/1-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Variovorax sp. BT01 TaxID=2135732,UPI00105211A1
4579,UniRef100_A0A369T7P9/32-317,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Ferruginivarius sediminum TaxID=2661937,A0A369T7P9_9PROT
4580,UniRef100_A0A4R1ML85/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. BL9I2N2 TaxID=1938809,A0A4R1ML85_9BURK
4581,UniRef100_A0A2D5LLH8/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,5.0,Gammaproteobacteria TaxID=1236,A0A2D5LLH8_ALTSX
4582,UniRef100_A0A518N5J3/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Luteimonas granuli TaxID=1176533,A0A518N5J3_9GAMM
4583,UniRef100_A0A4D9CIG6/2-280,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Mastigocladus laminosus UU774 TaxID=1594576,A0A4D9CIG6_MASLA
4584,UniRef100_A0A4R6X9J7/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Marinomonas TaxID=28253,A0A4R6X9J7_9GAMM
4585,UniRef100_A0A2S7D9B2/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas pisi TaxID=56457,A0A2S7D9B2_9XANT
4586,UniRef100_U2HHI7/11-307,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Burkholderia TaxID=32008,U2HHI7_9BURK
4587,UniRef100_UPI00101BEEF7/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Steroidobacter soli TaxID=2497877,UPI00101BEEF7
4588,UniRef100_UPI0005FA78C6/21-307,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Magnetospira sp. (strain QH-2) TaxID=1288970,UPI0005FA78C6
4589,UniRef100_A0A1N7NKL3/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Neptunomonas antarctica TaxID=619304,A0A1N7NKL3_9GAMM
4590,UniRef100_A0A0A0EUH3/3-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Lysobacter daejeonensis GH1-9 TaxID=1385517,A0A0A0EUH3_9GAMM
4591,UniRef100_I0QYW8/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Serratia sp. M24T3 TaxID=932213,I0QYW8_9GAMM
4592,UniRef100_UPI0011B40CF9/1-286,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Vulcaniibacterium thermophilum TaxID=1169913,UPI0011B40CF9
4593,UniRef100_A0A512DUN3/13-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Skermanella aerolata TaxID=393310,A0A512DUN3_9PROT
4594,UniRef100_UPI0005DC5D40/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia pseudomallei TaxID=28450,UPI0005DC5D40
4595,UniRef100_A0A511UQT1/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Halovibrio variabilis TaxID=31910,A0A511UQT1_9GAMM
4596,UniRef100_A0A178KHI0/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Photobacterium jeanii TaxID=858640,A0A178KHI0_9GAMM
4597,UniRef100_A0A149VSR8/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Ferrovum sp. PN-J185 TaxID=1356306,A0A149VSR8_9PROT
4598,UniRef100_A0A495BG75/2-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Vogesella indigofera TaxID=45465,A0A495BG75_VOGIN
4599,UniRef100_UPI000B4069EC/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pandoraea sp. PE-S2R-1 TaxID=1986994,UPI000B4069EC
4600,UniRef100_UPI0016868EED/21-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,unknown TaxID=N/A,UPI0016868EED
4601,UniRef100_A0A2S8RFJ8/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. BL21I4N1 TaxID=1938801,A0A2S8RFJ8_9BURK
4602,UniRef100_A0A1J9Q218/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia catarinensis TaxID=1108140,A0A1J9Q218_9BURK
4603,UniRef100_A0A0F9VJY0/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,marine sediment metagenome TaxID=412755,A0A0F9VJY0_9ZZZZ
4604,UniRef100_A0A5C7L2K2/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Sinobacteraceae bacterium TaxID=1969813,A0A5C7L2K2_9GAMM
4605,UniRef100_A0A0W0YEQ0/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Legionella sainthelensi TaxID=28087,A0A0W0YEQ0_9GAMM
4606,UniRef100_A0A0W1A9B2/1-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Legionella worsleiensis TaxID=45076,A0A0W1A9B2_9GAMM
4607,UniRef100_UPI00104780B9/1-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Luteimonas terricola TaxID=645597,UPI00104780B9
4608,UniRef100_A0A2M7MT17/1-289,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Hydrogenophilales bacterium CG_4_10_14_3_um_filter_63_21 TaxID=1974028,A0A2M7MT17_9PROT
4609,UniRef100_A0A1M4SD86/2-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Thermomonas hydrothermalis TaxID=213588,A0A1M4SD86_9GAMM
4610,UniRef100_A0A7C2DZJ0/2-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium TaxID=1891241,A0A7C2DZJ0_9PROT
4611,UniRef100_A0A192A032/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Ralstonia insidiosa TaxID=190721,A0A192A032_9RALS
4612,UniRef100_G7Z8S6/13-294,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Azospirillum lipoferum (strain 4B) TaxID=862719,G7Z8S6_AZOL4
4613,UniRef100_UPI0012DE0A84/11-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Thioalkalivibrio sp. ALR17-21 TaxID=1269813,UPI0012DE0A84
4614,UniRef100_UPI0010221A8F/1-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pusillimonas ginsengisoli TaxID=453575,UPI0010221A8F
4615,UniRef100_UPI0009E47741/2-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Vogesella sp. EB TaxID=1526735,UPI0009E47741
4616,UniRef100_A0A2G6PFW7/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Candidatus Contendobacter odensis TaxID=1400860,A0A2G6PFW7_9GAMM
4617,UniRef100_UPI000E2730B5/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. NEAU-SY24 TaxID=2292265,UPI000E2730B5
4618,UniRef100_A0A1J4Z650/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Hydrogenophilales TaxID=119069,A0A1J4Z650_9PROT
4619,UniRef100_A0A4P7BY91/1-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Nitrosococcus wardiae TaxID=1814290,A0A4P7BY91_9GAMM
4620,UniRef100_A0A4V3ANC2/3-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Luteimonas terrae TaxID=1530191,A0A4V3ANC2_9GAMM
4621,UniRef100_B6J2P6/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,5.0,Coxiella burnetii TaxID=777,LPXC_COXB2
4622,UniRef100_A0A3N1PFP4/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gallaecimonas pentaromativorans TaxID=584787,A0A3N1PFP4_9GAMM
4623,UniRef100_A0A5B8CYJ9/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Candidatus Methylopumilus universalis TaxID=2588536,A0A5B8CYJ9_9PROT
4624,UniRef100_UPI00141B91F4/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas TaxID=338,UPI00141B91F4
4625,UniRef100_A0A1B4HQK5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia metallica TaxID=488729,A0A1B4HQK5_9BURK
4626,UniRef100_UPI001591867B/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia sp. BCC1644 TaxID=2676293,UPI001591867B
4627,UniRef100_N6Y5B3/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,unclassified Thauera TaxID=2609274,N6Y5B3_9RHOO
4628,UniRef100_A0A1E5JW66/1-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Legionella parisiensis TaxID=45071,A0A1E5JW66_9GAMM
4629,UniRef100_A0A226X069/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Caballeronia sordidicola TaxID=196367,A0A226X069_9BURK
4630,UniRef100_A0A534FE28/2-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,4.0,Gammaproteobacteria bacterium TaxID=1913989,A0A534FE28_9GAMM
4631,UniRef100_A0A1V9GSP5/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas phaseoli pv. syngonii LMG 9055 TaxID=1437878,A0A1V9GSP5_9XANT
4632,UniRef100_A0A261W385/2-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Bordetella genomosp. 6 TaxID=463024,A0A261W385_9BORD
4633,UniRef100_A0A536YXA7/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium TaxID=1891241,A0A536YXA7_9PROT
4634,UniRef100_UPI0005F354DB/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas albilineans TaxID=29447,UPI0005F354DB
4635,UniRef100_A0A5A9GV23/13-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Azospirillum lipoferum TaxID=193,A0A5A9GV23_AZOLI
4636,UniRef100_UPI001455E85C/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia aromaticivorans TaxID=2026199,UPI001455E85C
4637,UniRef100_A0YHV7/1-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase (Fragment),,,,,1.0,marine gamma proteobacterium HTCC2143 TaxID=247633,A0YHV7_9GAMM
4638,UniRef100_A0A1N6UYL1/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Aromatoleum tolulyticum TaxID=34027,A0A1N6UYL1_9RHOO
4639,UniRef100_A0A1H7L5M3/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Colwellia chukchiensis TaxID=641665,A0A1H7L5M3_9GAMM
4640,UniRef100_A0A4V2F2B4/3-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pigmentiphaga kullae TaxID=151784,A0A4V2F2B4_9BURK
4641,UniRef100_UPI0014521005/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas campestris TaxID=339,UPI0014521005
4642,UniRef100_A0A3A8J2F7/8-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Corallococcus sp. CA049B TaxID=2316730,A0A3A8J2F7_9DELT
4643,UniRef100_D3HL62/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Legionella longbeachae TaxID=450,D3HL62_LEGLN
4644,UniRef100_UPI001565A809/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. NMBU_R16 TaxID=2698676,UPI001565A809
4645,UniRef100_A0A3N8IY63/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia sp. Bp8992 TaxID=2184554,A0A3N8IY63_9BURK
4646,UniRef100_A0A1M5LM48/1-300,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Marisediminitalea aggregata TaxID=634436,A0A1M5LM48_9ALTE
4647,UniRef100_UPI0012EAAFBB/11-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Thioalkalivibrio sp. ALSr1 TaxID=748658,UPI0012EAAFBB
4648,UniRef100_UPI00148D6AC6/8-291,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Corallococcus carmarthensis TaxID=2316728,UPI00148D6AC6
4649,UniRef100_UPI00080F350C/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Turicimonas muris TaxID=1796652,UPI00080F350C
4650,UniRef100_UPI00096E4EE7/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas campestris TaxID=339,UPI00096E4EE7
4651,UniRef100_UPI00148E6810/8-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Corallococcus exercitus TaxID=2316736,UPI00148E6810
4652,UniRef100_A0A525CLP3/2-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A525CLP3_9GAMM
4653,UniRef100_UPI0009811704/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia cenocepacia TaxID=95486,UPI0009811704
4654,UniRef100_A0A2H9U726/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Aeromonas cavernicola TaxID=1006623,A0A2H9U726_9GAMM
4655,UniRef100_A0A0C5K464/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pandoraea vervacti TaxID=656178,A0A0C5K464_9BURK
4656,UniRef100_UPI000D6899B5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. C35 TaxID=2126993,UPI000D6899B5
4657,UniRef100_A0A6J5JX18/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia cenocepacia TaxID=95486,A0A6J5JX18_9BURK
4658,UniRef100_A0A1R4AZP1/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Vibrio palustris TaxID=1918946,A0A1R4AZP1_9VIBR
4659,UniRef100_UPI00041536BD/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas cassavae TaxID=56450,UPI00041536BD
4660,UniRef100_K7AEI8/13-311,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Paraglaciecola TaxID=1621534,K7AEI8_9ALTE
4661,UniRef100_A5EY17/2-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Dichelobacter nodosus (strain VCS1703A) TaxID=246195,A5EY17_DICNV
4662,UniRef100_A0A208XKX8/3-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pigmentiphaga sp. NML080357 TaxID=2008675,A0A208XKX8_9BURK
4663,UniRef100_UPI000491D110/3-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paludibacterium yongneupense TaxID=400061,UPI000491D110
4664,UniRef100_A0A534J6Q1/2-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gammaproteobacteria bacterium TaxID=1913989,A0A534J6Q1_9GAMM
4665,UniRef100_A0A377GDK8/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Fluoribacter dumoffii TaxID=463,A0A377GDK8_9GAMM
4666,UniRef100_A0A2E6GM39/13-298,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rhodospirillaceae bacterium TaxID=1898112,A0A2E6GM39_9PROT
4667,UniRef100_A0A3A3G6X1/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Noviherbaspirillum sp. K1S02-23 TaxID=2320865,A0A3A3G6X1_9BURK
4668,UniRef100_A0A1H9E211/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Rosenbergiella nectarea TaxID=988801,A0A1H9E211_9ENTR
4669,UniRef100_A0A6I5R9C0/11-281,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Leptolyngbya sp. SIO1E4 TaxID=2607768,A0A6I5R9C0_9CYAN
4670,UniRef100_A0A522EQ94/1-288,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Pandoraea sp. TaxID=1883445,A0A522EQ94_9BURK
4671,UniRef100_A0A142YX38/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia caribensis TaxID=75105,A0A142YX38_9BURK
4672,UniRef100_UPI00067FF452/2-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Dichelobacter nodosus TaxID=870,UPI00067FF452
4673,UniRef100_A0A4P5TV15/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Methylophilaceae bacterium TaxID=2030816,A0A4P5TV15_9PROT
4674,UniRef100_A0A5B0GPF2/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Paraburkholderia sp. DCY113 TaxID=2603818,A0A5B0GPF2_9BURK
4675,UniRef100_UPI00160E1A0C/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas TaxID=338,UPI00160E1A0C
4676,UniRef100_F0BCK4/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas vesicatoria ATCC 35937 TaxID=925775,F0BCK4_9XANT
4677,UniRef100_A0A2Z6EXQ6/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Mycoavidus cysteinexigens TaxID=1553431,A0A2Z6EXQ6_9BURK
4678,UniRef100_J4Y7W7/2-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Achromobacter marplatensis TaxID=470868,J4Y7W7_9BURK
4679,UniRef100_A0A423QBH9/1-299,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,2.0,Salinisphaera TaxID=180541,A0A423QBH9_9GAMM
4680,UniRef100_UPI0012921072/1-301,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Propionivibrio limicola TaxID=167645,UPI0012921072
4681,UniRef100_A0A0M7BKT9/2-302,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Achromobacter sp. TaxID=134375,A0A0M7BKT9_9BURK
4682,UniRef100_A0A3Q8HX14/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Azoarcus sp. DN11 TaxID=356837,A0A3Q8HX14_9RHOO
4683,UniRef100_A0A537CQ04/1-296,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium TaxID=1891241,A0A537CQ04_9PROT
4684,UniRef100_A0A5C8Z1H8/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Reinekea sp. SSH23 TaxID=2593301,A0A5C8Z1H8_9GAMM
4685,UniRef100_A0A6P2YSP8/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Burkholderia lata (strain ATCC 17760 / DSM 23089 / LMG 22485 / NCIMB 9086 / R18194 / 383) TaxID=482957,A0A6P2YSP8_BURL3
4686,UniRef100_A0A5C5U6K7/3-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Luteimonas sp. YD-1 TaxID=2599615,A0A5C5U6K7_9GAMM
4687,UniRef100_UPI0002D283E4/1-292,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas TaxID=338,UPI0002D283E4
4688,UniRef100_A0A1A9MCW6/1-290,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Xanthomonas floridensis TaxID=1843580,A0A1A9MCW6_9XANT
4689,UniRef100_A0A536WMQ5/1-297,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Betaproteobacteria bacterium TaxID=1891241,A0A536WMQ5_9PROT
4690,UniRef100_UPI0008DBEF2D/2-283,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Trichormus sp. NMC-1 TaxID=1853259,UPI0008DBEF2D
4691,UniRef100_UPI00157BB519/14-295,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Azospirillum melinis TaxID=328839,UPI00157BB519
4692,UniRef100_UPI000E1FD129/1-293,[subseq from] UDP-3-O-acyl-N-acetylglucosamine deacetylase,,,,,1.0,Gallaecimonas mangrovi TaxID=2291597,UPI000E1FD129
